,Order,Wavelength Start A,Region Size A,Wavelength Start B,Region Size B,Both Fibers,Integrated Flux B
201,35,12819.198071675233,0.40650657786136435,12819.198071675233,0.40650657786136435,0,0.0
202,35,12824.453659126833,0.49086653587619367,12824.453659126833,0.49086653587619367,1,223.0909660045657
203,35,12834.29417746777,0.47932479387600324,12834.29417746777,0.47932479387600324,1,349.30434464073886
204,35,12845.256032022065,0.5503746737813344,12845.256032022065,0.5503746737813344,1,189.95147213375415
205,35,12866.414922681071,0.4372910969032091,12866.414922681071,0.4372910969032091,1,124.26183892276252
206,35,12887.839579067724,0.40505742556888436,12887.839579067724,0.40505742556888436,0,0.0
207,35,12903.499534105971,0.31011743451563234,12903.499534105971,0.31011743451563234,0,0.0
208,35,12905.387784516242,0.5802941610545531,12905.387784516242,0.5802941610545531,1,703.8503141269945
209,36,12866.322036640497,0.5629620185991371,12866.322036640497,0.5629620185991371,0,0.0
210,36,12887.758049627364,0.44667542053684883,12887.758049627364,0.44667542053684883,0,0.0
211,36,12903.104546116527,0.7255129658351507,12903.104546116527,0.7255129658351507,0,0.0
212,36,12905.374705018596,0.6262960290932824,12905.374705018596,0.6262960290932824,1,1659.2764494810508
213,36,12915.167841173818,0.6149721524816414,12915.167841173818,0.6149721524816414,1,167.9013837077467
214,36,12920.722920209724,0.8420187261235696,12920.769736534898,0.7952024009500747,1,841.0905002265656
215,36,12942.496971666182,0.49080580212103087,12942.496971666182,0.49080580212103087,1,141.83909451095386
216,36,12943.388920856065,0.4007604340567923,12943.388920856065,0.4007604340567923,1,223.76492667008847
217,36,12971.115886523892,0.45497581009112764,12971.115886523892,0.45497581009112764,0,0.0
218,36,12972.767405197017,0.2881813777730713,12972.767405197017,0.2881813777730713,0,0.0
219,36,12985.209945804027,0.9094817249042535,12985.209945804027,0.9094817249042535,1,467.3184776621215
220,36,13019.948620608753,3.3961073581394885,13019.948620608753,3.3961073581394885,0,0.0
221,37,13012.896292157931,0.34528412475083314,13012.896292157931,0.34528412475083314,0,0.0
222,37,13020.981695595687,0.9237942592408217,13020.981695595687,0.9237942592408217,1,1226.6806425378948
223,37,13052.33182756794,0.7764867106725433,13052.33182756794,0.7764867106725433,1,846.9519364145946
224,37,13084.171570519442,1.8096119199035456,13084.84600753074,0.8412249165703543,1,2051.2958801440127
225,37,13127.580051611281,0.4723402219278796,13127.580051611281,0.4723402219278796,1,298.96233277337643
226,38,13085.016542381889,0.2650750817192602,13085.016542381889,0.2650750817192602,0,0.0
227,38,13085.440624847784,0.2649494202923961,13085.440624847784,0.2649494202923961,0,0.0
228,38,13127.583574443544,0.45026671488994907,13127.583574443544,0.45026671488994907,1,371.9484316118944
229,38,13156.192415531264,1.0449704936017952,13156.192415531264,1.0449704936017952,1,872.0755924855237
230,38,13210.422447403083,0.7905409082432016,13210.422447403083,0.7905409082432016,1,380.80190517324314
231,38,13222.283917094303,1.1618645463204302,13222.283917094303,1.1618645463204302,0,0.0
232,38,13235.853832917635,0.5355409596359095,13235.853832917635,0.5355409596359095,1,286.99573455738744
233,38,13236.771253829442,0.41944256171518646,13236.771253829442,0.41944256171518646,1,248.44393406871805
234,39,13210.354339987398,0.7970149221346219,13210.354339987398,0.7970149221346219,0,0.0
